split,image,label,image_action,label_action,dropped
train,frame_000050 (2).png,<missing>,moved,missing,1
train,frame_000051 (2).png,<missing>,moved,missing,1
train,frame_000053 (2).png,<missing>,moved,missing,1
train,frame_000054 (2).png,<missing>,moved,missing,1
train,frame_000056 (2).png,<missing>,moved,missing,1
train,frame_000057 (2).png,<missing>,moved,missing,1
train,frame_000058 (2).png,<missing>,moved,missing,1
train,frame_000059 (2).png,<missing>,moved,missing,1
train,frame_000060 (2).png,<missing>,moved,missing,1
train,frame_000061 (2).png,<missing>,moved,missing,1
train,frame_000062 (2).png,<missing>,moved,missing,1
train,frame_000153 (2).png,<missing>,moved,missing,1
train,frame_000154 (2).png,<missing>,moved,missing,1
train,frame_000155 (2).png,<missing>,moved,missing,1
train,frame_000156 (2).png,<missing>,moved,missing,1
train,frame_000157 (2).png,<missing>,moved,missing,1
train,frame_000158 (2).png,<missing>,moved,missing,1
train,frame_000159 (2).png,<missing>,moved,missing,1
train,frame_000161 (2).png,<missing>,moved,missing,1
train,frame_000162 (2).png,<missing>,moved,missing,1
train,frame_000163 (2).png,<missing>,moved,missing,1
train,frame_000164 (2).png,<missing>,moved,missing,1
train,frame_000165 (2).png,<missing>,moved,missing,1
train,frame_000166 (2).png,<missing>,moved,missing,1
train,frame_000167 (2).png,<missing>,moved,missing,1
train,frame_000168 (2).png,<missing>,moved,missing,1
train,frame_000169 (2).png,<missing>,moved,missing,1
train,frame_000170 (2).png,<missing>,moved,missing,1
train,frame_000171 (2).png,<missing>,moved,missing,1
train,frame_000172 (2).png,<missing>,moved,missing,1
train,frame_000173 (2).png,<missing>,moved,missing,1
train,frame_000174 (2).png,<missing>,moved,missing,1
train,frame_000175 (2).png,<missing>,moved,missing,1
train,frame_000177 (2).png,<missing>,moved,missing,1
train,frame_000180 (2).png,<missing>,moved,missing,1
train,frame_000183 (2).png,<missing>,moved,missing,1
train,frame_000184 (2).png,<missing>,moved,missing,1
train,frame_000184.png,<missing>,moved,missing,1
train,frame_000185 (2).png,<missing>,moved,missing,1
train,frame_000186 (2).png,<missing>,moved,missing,1
train,frame_000186.png,<missing>,moved,missing,1
train,frame_000187 (2).png,<missing>,moved,missing,1
train,frame_000187.png,<missing>,moved,missing,1
train,frame_000188 (2).png,<missing>,moved,missing,1
train,frame_000188.png,<missing>,moved,missing,1
train,frame_000189 (2).png,<missing>,moved,missing,1
train,frame_000190 (2).png,<missing>,moved,missing,1
train,frame_000190.png,<missing>,moved,missing,1
train,frame_000191 (2).png,<missing>,moved,missing,1
train,frame_000191.png,<missing>,moved,missing,1
train,frame_000192.png,<missing>,moved,missing,1
train,frame_000193 (2).png,<missing>,moved,missing,1
train,frame_000193.png,<missing>,moved,missing,1
train,frame_000194.png,<missing>,moved,missing,1
train,frame_000195 (2).png,<missing>,moved,missing,1
train,frame_000272 (2).png,<missing>,moved,missing,1
train,frame_000273 (2).png,<missing>,moved,missing,1
train,frame_000274 (2).png,<missing>,moved,missing,1
train,frame_000275 (2).png,<missing>,moved,missing,1
train,frame_000276 (2).png,<missing>,moved,missing,1
train,frame_000277 (2).png,<missing>,moved,missing,1
train,frame_000278 (2).png,<missing>,moved,missing,1
train,frame_000284 (2).png,<missing>,moved,missing,1
train,frame_000285 (2).png,<missing>,moved,missing,1
train,frame_000286 (2).png,<missing>,moved,missing,1
train,frame_000287 (2).png,<missing>,moved,missing,1
train,frame_000288 (2).png,<missing>,moved,missing,1
train,frame_000289 (2).png,<missing>,moved,missing,1
train,frame_000290 (2).png,<missing>,moved,missing,1
train,frame_000291 (2).png,<missing>,moved,missing,1
train,frame_000292 (2).png,<missing>,moved,missing,1
train,frame_000293 (2).png,<missing>,moved,missing,1
train,frame_000294 (2).png,<missing>,moved,missing,1
train,frame_000295 (2).png,<missing>,moved,missing,1
train,frame_000296 (2).png,<missing>,moved,missing,1
train,frame_000297 (2).png,<missing>,moved,missing,1
train,frame_000298 (2).png,<missing>,moved,missing,1
train,frame_000299 (2).png,<missing>,moved,missing,1
train,frame_000300 (2).png,<missing>,moved,missing,1
train,frame_000302 (2).png,<missing>,moved,missing,1
train,frame_000303 (2).png,<missing>,moved,missing,1
train,frame_000304 (2).png,<missing>,moved,missing,1
train,frame_000305 (2).png,<missing>,moved,missing,1
train,frame_000306 (2).png,<missing>,moved,missing,1
train,frame_000307 (2).png,<missing>,moved,missing,1
train,frame_000308 (2).png,<missing>,moved,missing,1
train,frame_000309 (2).png,<missing>,moved,missing,1
train,frame_000310 (2).png,<missing>,moved,missing,1
train,frame_000311 (2).png,<missing>,moved,missing,1
train,frame_000313 (2).png,<missing>,moved,missing,1
train,frame_000314 (2).png,<missing>,moved,missing,1
train,frame_000315 (2).png,<missing>,moved,missing,1
train,frame_000316 (2).png,<missing>,moved,missing,1
train,frame_000317 (2).png,<missing>,moved,missing,1
train,frame_000318 (2).png,<missing>,moved,missing,1
train,frame_000403 (2).png,<missing>,moved,missing,1
train,frame_000404 (2).png,<missing>,moved,missing,1
train,frame_000405 (2).png,<missing>,moved,missing,1
train,frame_000406 (2).png,<missing>,moved,missing,1
train,frame_000407 (2).png,<missing>,moved,missing,1
train,frame_000408 (2).png,<missing>,moved,missing,1
train,frame_000409 (2).png,<missing>,moved,missing,1
train,frame_000410 (2).png,<missing>,moved,missing,1
train,frame_000438 (2).png,<missing>,moved,missing,1
train,frame_000439 (2).png,<missing>,moved,missing,1
train,frame_000440 (2).png,<missing>,moved,missing,1
train,frame_000441 (2).png,<missing>,moved,missing,1
train,frame_000442 (2).png,<missing>,moved,missing,1
train,frame_000444 (2).png,<missing>,moved,missing,1
train,frame_000445 (2).png,<missing>,moved,missing,1
train,frame_000446 (2).png,<missing>,moved,missing,1
train,frame_000447 (2).png,<missing>,moved,missing,1
train,frame_000449 (2).png,<missing>,moved,missing,1
train,frame_000452 (2).png,<missing>,moved,missing,1
train,frame_000453 (2).png,<missing>,moved,missing,1
train,frame_000455 (2).png,<missing>,moved,missing,1
train,frame_000456 (2).png,<missing>,moved,missing,1
train,frame_000458 (2).png,<missing>,moved,missing,1
train,frame_000459 (2).png,<missing>,moved,missing,1
train,frame_000460 (2).png,<missing>,moved,missing,1
train,frame_000461 (2).png,<missing>,moved,missing,1
train,frame_000462 (2).png,<missing>,moved,missing,1
train,frame_000463 (2).png,<missing>,moved,missing,1
train,frame_000464 (2).png,<missing>,moved,missing,1
train,frame_000466 (2).png,<missing>,moved,missing,1
train,frame_000505 (2).png,<missing>,moved,missing,1
train,frame_000507 (2).png,<missing>,moved,missing,1
train,frame_000507.png,<missing>,moved,missing,1
train,frame_000508 (2).png,<missing>,moved,missing,1
train,frame_000509 (2).png,<missing>,moved,missing,1
train,frame_000510 (2).png,<missing>,moved,missing,1
train,frame_000511 (2).png,<missing>,moved,missing,1
train,frame_000511.png,<missing>,moved,missing,1
train,frame_000512 (2).png,<missing>,moved,missing,1
train,frame_000513 (2).png,<missing>,moved,missing,1
train,frame_000514 (2).png,<missing>,moved,missing,1
train,frame_000515 (2).png,<missing>,moved,missing,1
train,frame_000516 (2).png,<missing>,moved,missing,1
train,frame_000517 (2).png,<missing>,moved,missing,1
train,frame_000518 (2).png,<missing>,moved,missing,1
train,frame_000519 (2).png,<missing>,moved,missing,1
train,frame_000520 (2).png,<missing>,moved,missing,1
train,frame_000521 (2).png,<missing>,moved,missing,1
train,frame_000522 (2).png,<missing>,moved,missing,1
train,frame_000523 (2).png,<missing>,moved,missing,1
train,frame_000524 (2).png,<missing>,moved,missing,1
train,frame_000525 (2).png,<missing>,moved,missing,1
train,frame_000526 (2).png,<missing>,moved,missing,1
train,frame_000528 (2).png,<missing>,moved,missing,1
train,frame_000530 (2).png,<missing>,moved,missing,1
train,frame_000531 (2).png,<missing>,moved,missing,1
train,frame_000533 (2).png,<missing>,moved,missing,1
train,frame_000534 (2).png,<missing>,moved,missing,1
train,frame_000536 (2).png,<missing>,moved,missing,1
train,frame_000624 (2).png,<missing>,moved,missing,1
train,frame_000625 (2).png,<missing>,moved,missing,1
train,frame_000626 (2).png,<missing>,moved,missing,1
train,frame_000627 (2).png,<missing>,moved,missing,1
train,frame_000628 (2).png,<missing>,moved,missing,1
train,frame_000629 (2).png,<missing>,moved,missing,1
train,frame_000630 (2).png,<missing>,moved,missing,1
train,frame_000631 (2).png,<missing>,moved,missing,1
train,frame_000632 (2).png,<missing>,moved,missing,1
train,frame_000632.png,<missing>,moved,missing,1
train,frame_000633 (2).png,<missing>,moved,missing,1
train,frame_000634 (2).png,<missing>,moved,missing,1
train,frame_000635 (2).png,<missing>,moved,missing,1
train,frame_000636 (2).png,<missing>,moved,missing,1
train,frame_000638 (2).png,<missing>,moved,missing,1
train,frame_000640 (2).png,<missing>,moved,missing,1
train,frame_000641 (2).png,<missing>,moved,missing,1
train,frame_000642 (2).png,<missing>,moved,missing,1
train,frame_000644 (2).png,<missing>,moved,missing,1
train,frame_000646 (2).png,<missing>,moved,missing,1
train,frame_000647 (2).png,<missing>,moved,missing,1
train,frame_000648 (2).png,<missing>,moved,missing,1
train,frame_000649 (2).png,<missing>,moved,missing,1
train,frame_000650 (2).png,<missing>,moved,missing,1
train,frame_000652 (2).png,<missing>,moved,missing,1
train,frame_000653 (2).png,<missing>,moved,missing,1
train,frame_000654 (2).png,<missing>,moved,missing,1
train,frame_000655 (2).png,<missing>,moved,missing,1
train,frame_000657 (2).png,<missing>,moved,missing,1
train,frame_000658 (2).png,<missing>,moved,missing,1
train,frame_000659 (2).png,<missing>,moved,missing,1
train,frame_000660 (2).png,<missing>,moved,missing,1
train,frame_000662 (2).png,<missing>,moved,missing,1
train,frame_000663 (2).png,<missing>,moved,missing,1
train,frame_000664 (2).png,<missing>,moved,missing,1
train,frame_000665 (2).png,<missing>,moved,missing,1
train,frame_000666 (2).png,<missing>,moved,missing,1
train,frame_000669 (2).png,<missing>,moved,missing,1
train,frame_000670 (2).png,<missing>,moved,missing,1
train,frame_000673 (2).png,<missing>,moved,missing,1
train,frame_000674 (2).png,<missing>,moved,missing,1
train,frame_000675 (2).png,<missing>,moved,missing,1
train,frame_000676 (2).png,<missing>,moved,missing,1
train,frame_000677 (2).png,<missing>,moved,missing,1
train,frame_000678 (2).png,<missing>,moved,missing,1
train,frame_000679 (2).png,<missing>,moved,missing,1
train,frame_000680 (2).png,<missing>,moved,missing,1
train,frame_000681 (2).png,<missing>,moved,missing,1
train,frame_000682 (2).png,<missing>,moved,missing,1
train,frame_000683 (2).png,<missing>,moved,missing,1
train,frame_000684 (2).png,<missing>,moved,missing,1
train,frame_000685 (2).png,<missing>,moved,missing,1
train,frame_000686 (2).png,<missing>,moved,missing,1
train,frame_000687 (2).png,<missing>,moved,missing,1
train,frame_000688 (2).png,<missing>,moved,missing,1
train,frame_000689 (2).png,<missing>,moved,missing,1
train,frame_000690 (2).png,<missing>,moved,missing,1
train,frame_000691 (2).png,<missing>,moved,missing,1
train,frame_000691.png,<missing>,moved,missing,1
train,frame_000693 (2).png,<missing>,moved,missing,1
train,frame_000694 (2).png,<missing>,moved,missing,1
train,frame_000695 (2).png,<missing>,moved,missing,1
train,frame_000696 (2).png,<missing>,moved,missing,1
train,frame_000697 (2).png,<missing>,moved,missing,1
train,frame_000698 (2).png,<missing>,moved,missing,1
train,frame_000699 (2).png,<missing>,moved,missing,1
train,frame_000700 (2).png,<missing>,moved,missing,1
train,frame_000701 (2).png,<missing>,moved,missing,1
train,frame_000703 (2).png,<missing>,moved,missing,1
train,frame_000704 (2).png,<missing>,moved,missing,1
train,frame_000705 (2).png,<missing>,moved,missing,1
train,frame_000730 (2).png,<missing>,moved,missing,1
train,frame_000731 (2).png,<missing>,moved,missing,1
train,frame_000732 (2).png,<missing>,moved,missing,1
train,frame_000764 (2).png,<missing>,moved,missing,1
train,frame_000765 (2).png,<missing>,moved,missing,1
train,frame_000767 (2).png,<missing>,moved,missing,1
train,frame_000769 (2).png,<missing>,moved,missing,1
train,frame_000770 (2).png,<missing>,moved,missing,1
train,frame_000771 (2).png,<missing>,moved,missing,1
train,frame_000772 (2).png,<missing>,moved,missing,1
train,frame_000773 (2).png,<missing>,moved,missing,1
train,frame_000776 (2).png,<missing>,moved,missing,1
train,frame_000778 (2).png,<missing>,moved,missing,1
train,frame_000779 (2).png,<missing>,moved,missing,1
train,frame_000780 (2).png,<missing>,moved,missing,1
train,frame_000781 (2).png,<missing>,moved,missing,1
train,frame_000782 (2).png,<missing>,moved,missing,1
train,frame_000783 (2).png,<missing>,moved,missing,1
train,frame_000784 (2).png,<missing>,moved,missing,1
train,frame_000786 (2).png,<missing>,moved,missing,1
train,frame_000787 (2).png,<missing>,moved,missing,1
train,frame_000791 (2).png,<missing>,moved,missing,1
train,frame_000792 (2).png,<missing>,moved,missing,1
train,frame_000793 (2).png,<missing>,moved,missing,1
train,frame_000794 (2).png,<missing>,moved,missing,1
train,frame_000795 (2).png,<missing>,moved,missing,1
train,frame_000796 (2).png,<missing>,moved,missing,1
train,frame_000797 (2).png,<missing>,moved,missing,1
train,frame_000798 (2).png,<missing>,moved,missing,1
train,frame_000800 (2).png,<missing>,moved,missing,1
train,frame_000801 (2).png,<missing>,moved,missing,1
train,frame_000802 (2).png,<missing>,moved,missing,1
train,frame_000803 (2).png,<missing>,moved,missing,1
train,frame_000804 (2).png,<missing>,moved,missing,1
train,frame_000805 (2).png,<missing>,moved,missing,1
train,frame_000806 (2).png,<missing>,moved,missing,1
train,frame_000807 (2).png,<missing>,moved,missing,1
train,frame_000808 (2).png,<missing>,moved,missing,1
train,frame_000809 (2).png,<missing>,moved,missing,1
train,frame_000812 (2).png,<missing>,moved,missing,1
train,frame_000813 (2).png,<missing>,moved,missing,1
train,frame_000814 (2).png,<missing>,moved,missing,1
train,frame_000815 (2).png,<missing>,moved,missing,1
train,frame_000816 (2).png,<missing>,moved,missing,1
train,frame_000817 (2).png,<missing>,moved,missing,1
train,frame_000818 (2).png,<missing>,moved,missing,1
train,frame_000819 (2).png,<missing>,moved,missing,1
train,frame_000820 (2).png,<missing>,moved,missing,1
train,frame_000869 (2).png,<missing>,moved,missing,1
train,frame_000895 (2).png,<missing>,moved,missing,1
train,frame_000896 (2).png,<missing>,moved,missing,1
train,frame_000897 (2).png,<missing>,moved,missing,1
train,frame_000898 (2).png,<missing>,moved,missing,1
train,frame_000899 (2).png,<missing>,moved,missing,1
train,frame_000900 (2).png,<missing>,moved,missing,1
train,frame_000902 (2).png,<missing>,moved,missing,1
train,frame_000903 (2).png,<missing>,moved,missing,1
train,frame_000905 (2).png,<missing>,moved,missing,1
train,frame_000907 (2).png,<missing>,moved,missing,1
train,frame_000908 (2).png,<missing>,moved,missing,1
train,frame_000909 (2).png,<missing>,moved,missing,1
train,frame_000910 (2).png,<missing>,moved,missing,1
train,frame_000911 (2).png,<missing>,moved,missing,1
train,frame_000912 (2).png,<missing>,moved,missing,1
train,frame_000913 (2).png,<missing>,moved,missing,1
train,frame_000913.png,<missing>,moved,missing,1
train,frame_000914 (2).png,<missing>,moved,missing,1
train,frame_000914.png,<missing>,moved,missing,1
train,frame_000916 (2).png,<missing>,moved,missing,1
train,frame_000918 (2).png,<missing>,moved,missing,1
train,frame_000919 (2).png,<missing>,moved,missing,1
train,frame_000920 (2).png,<missing>,moved,missing,1
train,frame_000921 (2).png,<missing>,moved,missing,1
train,frame_000922 (2).png,<missing>,moved,missing,1
train,frame_000924 (2).png,<missing>,moved,missing,1
train,frame_000925 (2).png,<missing>,moved,missing,1
train,frame_000927 (2).png,<missing>,moved,missing,1
train,frame_000928 (2).png,<missing>,moved,missing,1
train,frame_000929 (2).png,<missing>,moved,missing,1
train,frame_000931 (2).png,<missing>,moved,missing,1
train,frame_000932 (2).png,<missing>,moved,missing,1
train,frame_000933 (2).png,<missing>,moved,missing,1
train,frame_000934 (2).png,<missing>,moved,missing,1
train,frame_000935 (2).png,<missing>,moved,missing,1
train,frame_000936 (2).png,<missing>,moved,missing,1
train,frame_000937 (2).png,<missing>,moved,missing,1
train,frame_000938 (2).png,<missing>,moved,missing,1
train,frame_000939 (2).png,<missing>,moved,missing,1
train,frame_000940 (2).png,<missing>,moved,missing,1
train,frame_000941 (2).png,<missing>,moved,missing,1
train,frame_000942 (2).png,<missing>,moved,missing,1
train,frame_000943 (2).png,<missing>,moved,missing,1
train,frame_000944 (2).png,<missing>,moved,missing,1
train,frame_001018 (2).png,<missing>,moved,missing,1
train,frame_001019 (2).png,<missing>,moved,missing,1
train,frame_001020 (2).png,<missing>,moved,missing,1
train,frame_001021 (2).png,<missing>,moved,missing,1
train,frame_001022 (2).png,<missing>,moved,missing,1
train,frame_001023 (2).png,<missing>,moved,missing,1
train,frame_001024 (2).png,<missing>,moved,missing,1
train,frame_001025 (2).png,<missing>,moved,missing,1
train,frame_001026 (2).png,<missing>,moved,missing,1
train,frame_001033 (2).png,<missing>,moved,missing,1
train,frame_001034 (2).png,<missing>,moved,missing,1
train,frame_001035 (2).png,<missing>,moved,missing,1
train,frame_001036 (2).png,<missing>,moved,missing,1
train,frame_001037 (2).png,<missing>,moved,missing,1
train,frame_001038 (2).png,<missing>,moved,missing,1
train,frame_001039 (2).png,<missing>,moved,missing,1
train,frame_001041 (2).png,<missing>,moved,missing,1
train,frame_001042 (2).png,<missing>,moved,missing,1
train,frame_001043 (2).png,<missing>,moved,missing,1
train,frame_001044 (2).png,<missing>,moved,missing,1
train,frame_001045 (2).png,<missing>,moved,missing,1
train,frame_001046 (2).png,<missing>,moved,missing,1
train,frame_001047 (2).png,<missing>,moved,missing,1
train,frame_001048 (2).png,<missing>,moved,missing,1
train,frame_001049 (2).png,<missing>,moved,missing,1
train,frame_001051 (2).png,<missing>,moved,missing,1
train,frame_001053 (2).png,<missing>,moved,missing,1
train,frame_001054 (2).png,<missing>,moved,missing,1
train,frame_001055 (2).png,<missing>,moved,missing,1
train,frame_001105 (2).png,<missing>,moved,missing,1
train,frame_001106 (2).png,<missing>,moved,missing,1
train,frame_001108 (2).png,<missing>,moved,missing,1
train,frame_001109 (2).png,<missing>,moved,missing,1
train,frame_001110 (2).png,<missing>,moved,missing,1
train,frame_001111 (2).png,<missing>,moved,missing,1
train,frame_001112 (2).png,<missing>,moved,missing,1
train,frame_001113 (2).png,<missing>,moved,missing,1
train,frame_001114 (2).png,<missing>,moved,missing,1
train,frame_001115 (2).png,<missing>,moved,missing,1
train,frame_001116 (2).png,<missing>,moved,missing,1
train,frame_001117 (2).png,<missing>,moved,missing,1
train,frame_001118 (2).png,<missing>,moved,missing,1
train,frame_001119 (2).png,<missing>,moved,missing,1
train,frame_001120 (2).png,<missing>,moved,missing,1
train,frame_001121 (2).png,<missing>,moved,missing,1
train,frame_001138 (2).png,<missing>,moved,missing,1
train,frame_001139 (2).png,<missing>,moved,missing,1
train,frame_001140 (2).png,<missing>,moved,missing,1
train,frame_001141 (2).png,<missing>,moved,missing,1
train,frame_001142 (2).png,<missing>,moved,missing,1
train,frame_001143 (2).png,<missing>,moved,missing,1
train,frame_001144 (2).png,<missing>,moved,missing,1
train,frame_001145 (2).png,<missing>,moved,missing,1
train,frame_001147 (2).png,<missing>,moved,missing,1
train,frame_001148 (2).png,<missing>,moved,missing,1
train,frame_001150 (2).png,<missing>,moved,missing,1
train,frame_001151 (2).png,<missing>,moved,missing,1
train,frame_001153 (2).png,<missing>,moved,missing,1
train,frame_001154 (2).png,<missing>,moved,missing,1
train,frame_001155 (2).png,<missing>,moved,missing,1
train,frame_001156 (2).png,<missing>,moved,missing,1
train,frame_001211 (2).png,<missing>,moved,missing,1
train,frame_001212 (2).png,<missing>,moved,missing,1
train,frame_001213 (2).png,<missing>,moved,missing,1
train,frame_001214 (2).png,<missing>,moved,missing,1
train,frame_001215 (2).png,<missing>,moved,missing,1
train,frame_001216 (2).png,<missing>,moved,missing,1
train,frame_001217 (2).png,<missing>,moved,missing,1
train,frame_001218 (2).png,<missing>,moved,missing,1
train,frame_001219 (2).png,<missing>,moved,missing,1
train,frame_001220 (2).png,<missing>,moved,missing,1
train,frame_001221 (2).png,<missing>,moved,missing,1
train,frame_001222 (2).png,<missing>,moved,missing,1
train,frame_001223 (2).png,<missing>,moved,missing,1
train,frame_001224 (2).png,<missing>,moved,missing,1
train,frame_001226 (2).png,<missing>,moved,missing,1
train,frame_001227 (2).png,<missing>,moved,missing,1
train,frame_001228 (2).png,<missing>,moved,missing,1
train,frame_001230 (2).png,<missing>,moved,missing,1
train,frame_001231 (2).png,<missing>,moved,missing,1
train,frame_001234 (2).png,<missing>,moved,missing,1
train,frame_001235 (2).png,<missing>,moved,missing,1
train,frame_001236 (2).png,<missing>,moved,missing,1
train,frame_001238 (2).png,<missing>,moved,missing,1
train,frame_001239 (2).png,<missing>,moved,missing,1
train,frame_001240 (2).png,<missing>,moved,missing,1
train,frame_001241 (2).png,<missing>,moved,missing,1
train,frame_001242 (2).png,<missing>,moved,missing,1
train,frame_001243 (2).png,<missing>,moved,missing,1
train,frame_001244 (2).png,<missing>,moved,missing,1
train,frame_001246 (2).png,<missing>,moved,missing,1
train,frame_001247 (2).png,<missing>,moved,missing,1
train,frame_001248 (2).png,<missing>,moved,missing,1
train,frame_001249 (2).png,<missing>,moved,missing,1
train,frame_001250 (2).png,<missing>,moved,missing,1
train,frame_001252 (2).png,<missing>,moved,missing,1
train,frame_001253 (2).png,<missing>,moved,missing,1
train,frame_001254 (2).png,<missing>,moved,missing,1
train,frame_001255 (2).png,<missing>,moved,missing,1
train,frame_001256 (2).png,<missing>,moved,missing,1
train,frame_001289 (2).png,<missing>,moved,missing,1
train,frame_001290 (2).png,<missing>,moved,missing,1
train,frame_001291 (2).png,<missing>,moved,missing,1
train,frame_001292 (2).png,<missing>,moved,missing,1
train,frame_001293 (2).png,<missing>,moved,missing,1
train,frame_001294 (2).png,<missing>,moved,missing,1
train,frame_001295 (2).png,<missing>,moved,missing,1
train,frame_001296 (2).png,<missing>,moved,missing,1
train,frame_001298 (2).png,<missing>,moved,missing,1
train,frame_001300 (2).png,<missing>,moved,missing,1
train,frame_001301 (2).png,<missing>,moved,missing,1
train,frame_001302 (2).png,<missing>,moved,missing,1
train,frame_001304 (2).png,<missing>,moved,missing,1
train,frame_001305 (2).png,<missing>,moved,missing,1
train,frame_001306 (2).png,<missing>,moved,missing,1
train,frame_001308 (2).png,<missing>,moved,missing,1
train,frame_001309 (2).png,<missing>,moved,missing,1
train,frame_001322 (2).png,<missing>,moved,missing,1
train,frame_001384 (2).png,<missing>,moved,missing,1
train,frame_001385 (2).png,<missing>,moved,missing,1
train,frame_001386 (2).png,<missing>,moved,missing,1
train,frame_001387 (2).png,<missing>,moved,missing,1
train,frame_001388 (2).png,<missing>,moved,missing,1
train,frame_001389 (2).png,<missing>,moved,missing,1
train,frame_001390 (2).png,<missing>,moved,missing,1
train,frame_001391 (2).png,<missing>,moved,missing,1
train,frame_001393 (2).png,<missing>,moved,missing,1
train,frame_001394 (2).png,<missing>,moved,missing,1
train,frame_001396 (2).png,<missing>,moved,missing,1
train,frame_001397 (2).png,<missing>,moved,missing,1
train,frame_001399 (2).png,<missing>,moved,missing,1
train,frame_001400 (2).png,<missing>,moved,missing,1
train,frame_001403 (2).png,<missing>,moved,missing,1
train,frame_001404 (2).png,<missing>,moved,missing,1
train,frame_001405 (2).png,<missing>,moved,missing,1
train,frame_001406 (2).png,<missing>,moved,missing,1
train,frame_001407 (2).png,<missing>,moved,missing,1
train,frame_001408 (2).png,<missing>,moved,missing,1
train,frame_001409 (2).png,<missing>,moved,missing,1
train,frame_001410 (2).png,<missing>,moved,missing,1
train,frame_001422 (2).png,<missing>,moved,missing,1
train,frame_001425 (2).png,<missing>,moved,missing,1
train,frame_001426 (2).png,<missing>,moved,missing,1
train,frame_001427 (2).png,<missing>,moved,missing,1
train,frame_001428 (2).png,<missing>,moved,missing,1
train,frame_001429 (2).png,<missing>,moved,missing,1
train,frame_001430 (2).png,<missing>,moved,missing,1
train,frame_001432 (2).png,<missing>,moved,missing,1
train,frame_001433 (2).png,<missing>,moved,missing,1
train,frame_001434 (2).png,<missing>,moved,missing,1
train,frame_001437 (2).png,<missing>,moved,missing,1
train,frame_001438 (2).png,<missing>,moved,missing,1
train,frame_001439 (2).png,<missing>,moved,missing,1
train,frame_001441 (2).png,<missing>,moved,missing,1
train,frame_001442 (2).png,<missing>,moved,missing,1
train,frame_001444 (2).png,<missing>,moved,missing,1
train,frame_001445 (2).png,<missing>,moved,missing,1
train,frame_001448 (2).png,<missing>,moved,missing,1
train,frame_001449 (2).png,<missing>,moved,missing,1
train,frame_001522 (2).png,<missing>,moved,missing,1
train,frame_001525 (2).png,<missing>,moved,missing,1
train,frame_001526 (2).png,<missing>,moved,missing,1
train,frame_001527 (2).png,<missing>,moved,missing,1
train,frame_001528 (2).png,<missing>,moved,missing,1
train,frame_001529 (2).png,<missing>,moved,missing,1
train,frame_001530 (2).png,<missing>,moved,missing,1
train,frame_001532 (2).png,<missing>,moved,missing,1
train,frame_001533 (2).png,<missing>,moved,missing,1
train,frame_001534 (2).png,<missing>,moved,missing,1
train,frame_001535 (2).png,<missing>,moved,missing,1
train,frame_001536 (2).png,<missing>,moved,missing,1
train,frame_001537 (2).png,<missing>,moved,missing,1
train,frame_001538 (2).png,<missing>,moved,missing,1
train,frame_001539 (2).png,<missing>,moved,missing,1
train,frame_001540 (2).png,<missing>,moved,missing,1
train,frame_001541 (2).png,<missing>,moved,missing,1
train,frame_001542 (2).png,<missing>,moved,missing,1
train,frame_001543 (2).png,<missing>,moved,missing,1
train,frame_001544 (2).png,<missing>,moved,missing,1
train,frame_001545 (2).png,<missing>,moved,missing,1
train,frame_001546 (2).png,<missing>,moved,missing,1
train,frame_001547 (2).png,<missing>,moved,missing,1
train,frame_001548 (2).png,<missing>,moved,missing,1
train,frame_001549 (2).png,<missing>,moved,missing,1
train,frame_001550 (2).png,<missing>,moved,missing,1
train,frame_001551 (2).png,<missing>,moved,missing,1
train,frame_001552 (2).png,<missing>,moved,missing,1
train,frame_001553 (2).png,<missing>,moved,missing,1
train,frame_001554 (2).png,<missing>,moved,missing,1
train,frame_001555 (2).png,<missing>,moved,missing,1
train,frame_001556 (2).png,<missing>,moved,missing,1
train,frame_001557 (2).png,<missing>,moved,missing,1
train,frame_001558 (2).png,<missing>,moved,missing,1
train,frame_001560 (2).png,<missing>,moved,missing,1
train,frame_001584 (2).png,<missing>,moved,missing,1
train,frame_001585 (2).png,<missing>,moved,missing,1
train,frame_001587 (2).png,<missing>,moved,missing,1
train,frame_001588 (2).png,<missing>,moved,missing,1
train,frame_001589 (2).png,<missing>,moved,missing,1
train,frame_001590 (2).png,<missing>,moved,missing,1
train,frame_001593 (2).png,<missing>,moved,missing,1
train,frame_001594 (2).png,<missing>,moved,missing,1
train,frame_001595 (2).png,<missing>,moved,missing,1
train,frame_001597 (2).png,<missing>,moved,missing,1
train,frame_001599 (2).png,<missing>,moved,missing,1
train,frame_001600 (2).png,<missing>,moved,missing,1
train,frame_001602 (2).png,<missing>,moved,missing,1
train,frame_001603 (2).png,<missing>,moved,missing,1
train,frame_001604 (2).png,<missing>,moved,missing,1
train,frame_001606 (2).png,<missing>,moved,missing,1
train,frame_001607 (2).png,<missing>,moved,missing,1
train,frame_001646 (2).png,<missing>,moved,missing,1
train,frame_001647 (2).png,<missing>,moved,missing,1
train,frame_001648 (2).png,<missing>,moved,missing,1
train,frame_001649 (2).png,<missing>,moved,missing,1
train,frame_001651 (2).png,<missing>,moved,missing,1
train,frame_001653 (2).png,<missing>,moved,missing,1
train,frame_001654 (2).png,<missing>,moved,missing,1
train,frame_001655 (2).png,<missing>,moved,missing,1
train,frame_001656 (2).png,<missing>,moved,missing,1
train,frame_001657 (2).png,<missing>,moved,missing,1
