split,image,label,image_action,label_action,dropped
train,frame_002456.png,<missing>,moved,missing,1
train,frame_002457.png,<missing>,moved,missing,1
train,frame_002458.png,<missing>,moved,missing,1
train,frame_002459.png,<missing>,moved,missing,1
train,frame_002603.png,<missing>,moved,missing,1
train,frame_002605.png,<missing>,moved,missing,1
train,frame_002606.png,<missing>,moved,missing,1
train,frame_002607.png,<missing>,moved,missing,1
train,frame_002608.png,<missing>,moved,missing,1
train,frame_002609.png,<missing>,moved,missing,1
train,frame_002611.png,<missing>,moved,missing,1
train,frame_002612.png,<missing>,moved,missing,1
train,frame_002613.png,<missing>,moved,missing,1
train,frame_002614.png,<missing>,moved,missing,1
train,frame_002615.png,<missing>,moved,missing,1
train,frame_002616.png,<missing>,moved,missing,1
train,frame_002617.png,<missing>,moved,missing,1
train,frame_002619.png,<missing>,moved,missing,1
train,frame_002620.png,<missing>,moved,missing,1
train,frame_002621.png,<missing>,moved,missing,1
train,frame_002622.png,<missing>,moved,missing,1
train,frame_002623.png,<missing>,moved,missing,1
train,frame_002624.png,<missing>,moved,missing,1
train,frame_002625.png,<missing>,moved,missing,1
train,frame_002626.png,<missing>,moved,missing,1
train,frame_002627.png,<missing>,moved,missing,1
train,frame_002628.png,<missing>,moved,missing,1
train,frame_002629.png,<missing>,moved,missing,1
train,frame_002630.png,<missing>,moved,missing,1
train,frame_002632.png,<missing>,moved,missing,1
